tipo;longitude;latitude;bairro;iptu;preco;condominio;area;quartos;banheiros;suites;vagas;caracteristicas
Apartamento;-46.54559;-23.718372;Centro;60;390000;275;85;2;2;1;2;[Salao de festas]
Apartamento;-46.539668;-23.708497;Nova Petropolis;0;430000;560;103;3;2;0;1;
Apartamento;-46.553585;-23.716592;Centro;0;320000;500;84;3;2;1;1;[Area de servico]
Apartamento;-46.557204;-23.729207;Jardim das Acacias;40;220000;400;56;2;1;0;1;
Apartamento;-46.576762;-23.651414;Rudge Ramos;600;420000;200;75;2;2;2;2;[Salao de festas,Varanda gourmet]
Apartamento;-46.542409;-23.703172;Nova Petropolis;400;1598200;1022;242;4;6;3;3;[Academia,Quadra poliesportiva,Churrasqueira,Espaco gourmet,Piscina,Playground,Varanda,Salao de festas,Salao de jogos,Sauna]
Apartamento;-46.576762;-23.651414;Rudge Ramos;0;400000;220;75;2;3;2;2;[Churrasqueira,Salao de festas,Varanda gourmet]
Apartamento;-46.529185;-23.728522;Ferrazopolis;0;160000;248;46;2;1;0;1;[Salao de festas,Churrasqueira]
Apartamento;-46.567844;-23.715977;Vila Progressista;42;250000;250;70;2;1;0;1;
Apartamento;-46.615799;-23.659218;Taboao;0;245000;450;46;2;1;0;1;[Churrasqueira,Espaco gourmet,Piscina,Quadra poliesportiva,Academia,Salao de festas,Salao de jogos,Area de servico]
Apartamento;-46.521731;-23.707245;Baeta Neves;85;210000;235;55;2;1;;1;
Apartamento;-46.528733;-23.728832;Vila Sao Pedro;572;170000;336;49;2;1;0;1;[Area de servico]
Apartamento;-46.581721;-23.719668;Assuncao;79;223000;280;55;2;1;0;1;
Apartamento;-46.599077;-23.654029;Suisso;60;220000;510;62;2;1;;1;
Apartamento;-46.54681;-23.72085;Centro;800;345000;550;76;3;2;0;1;[Piscina,Salao de festas,Area de servico,Churrasqueira]
Apartamento;-46.535931;-23.706334;Nova Petropolis;980;281000;0;62;2;2;1;1;[Academia,Churrasqueira,Piscina,Playground,Salao de jogos,Salao de festas]
Apartamento;-46.555945;-23.67874;Rudge Ramos;120;689000;560;84;3;2;1;2;[Academia,Churrasqueira,Piscina,Sauna]
Apartamento;-46.529922;-23.723388;Santa Terezinha;0;170000;350;61;2;1;0;1;
Apartamento;-46.546701;-23.714315;Centro;250;804900;620;138;3;4;3;3;[Academia,Churrasqueira,Salao de jogos,Salao de festas,Quadra poliesportiva,SPA,Playground,Piscina]
Apartamento;-46.539299;-23.720883;Santa Terezinha;47;190000;450;50;2;1;0;1;[Salao de jogos,Churrasqueira,Espaco gourmet,Playground,Quadra poliesportiva,Academia]
Apartamento;-46.581721;-23.719668;Assuncao;0;225000;400;60;2;2;1;1;[Churrasqueira,Salao de jogos,Area de servico]
Apartamento;-46.566637;-23.671353;Jardim Hollywood;0;363298;0;63;2;2;1;2;[Academia,Churrasqueira,Espaco gourmet,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Jardim,Varanda gourmet]
Apartamento;-46.545757;-23.697996;Baeta Neves;1026;340000;465;65;3;1;0;1;[Academia,Salao de festas,Espaco gourmet,Churrasqueira,Quadra poliesportiva,Jardim]
Apartamento;-46.565451;-23.668471;Vila Caminho do Mar;0;375000;430;53;2;2;0;1;[Churrasqueira,Piscina,Salao de jogos]
Apartamento;-46.550777;-23.688307;Centro;290;790000;800;123;3;3;1;2;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,SPA,Varanda gourmet]
Apartamento;-46.564208;-23.683367;Anchieta;200;800000;400;220;3;3;1;4;[Salao de festas]
Apartamento;-46.552942;-23.742764;Parque Terra Nova;834;245000;657;70;2;2;0;1;[Academia,Piscina,Playground,Quadra poliesportiva,Salao de festas,Jardim]
Apartamento;-46.542958;-23.687869;Baeta Neves;85;1050;630;74;2;2;1;2;[Churrasqueira,Varanda,Area de servico]
Apartamento;-46.534796;-23.724395;Ferrazopolis;41;207000;320;50;2;1;0;1;
Apartamento;-46.579288;-23.647857;Rudge Ramos;0;388000;0;69;3;2;1;2;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,SPA,Varanda gourmet]
Apartamento;-46.571591;-23.70807;Planalto;864;300000;320;54;2;2;1;1;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Area de servico]
Apartamento;-46.580064;-23.646796;Rudge Ramos;50;265000;280;50;2;1;0;1;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Sauna,SPA]
Apartamento;-46.559075;-23.727517;Vila Jerusalem;780;215000;280;61;2;1;0;1;[Playground]
Apartamento;-46.566637;-23.671353;Jardim Hollywood;1000;407715;600;74;3;2;1;2;[Piscina infantil,Piscina adulto,Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Varanda]
Apartamento;-46.55918;-23.705227;Vila Campestre;1;280000;340;56;2;1;0;5;[Academia,Churrasqueira,Espaco gourmet,Piscina,Playground,Salao de festas,Varanda gourmet]
Apartamento;-46.566075;-23.671322;Rudge Ramos;0;363298;0;62;2;2;1;2;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Varanda gourmet]
Apartamento;-46.560405;-23.68378;Vila Marlene;0;469500;0;77;2;2;1;2;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Salao de festas,Salao de jogos,Area de servico,Varanda,Varanda gourmet]
Apartamento;-46.610742;-23.65916;Vila Santa Luzia;0;249900;0;51;2;1;0;1;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Salao de jogos,Quadra poliesportiva,Salao de festas,Varanda]
Apartamento;-46.601547;-23.657345;Taboao;0;183099;140;40;2;1;0;0;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Area de servico]
Apartamento;-46.548466;-23.704556;Nova Petropolis;555;2300000;1700;332;3;2;3;5;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,Varanda gourmet]
Apartamento;-46.590631;-23.671043;Pauliceia;120;475000;650;78;3;2;1;2;[Varanda]
Apartamento;-46.580064;-23.646796;Rudge Ramos;0;351462;0;69;3;2;1;2;[Piscina infantil,Piscina adulto,Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Area de servico,Varanda]
Apartamento;-46.54177;-23.689291;Baeta Neves;80;300000;700;73;3;2;1;1;[Churrasqueira,Salao de festas]
Apartamento;-46.580657;-23.64624;Rudge Ramos;1200;290000;350;55;2;2;1;1;[Piscina infantil,Piscina adulto,Academia,Churrasqueira,Espaco gourmet,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Area de servico,Varanda]
Apartamento;-46.545662;-23.712622;Centro;120;595000;550;84;3;2;1;2;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,Varanda gourmet]
Apartamento;-46.561093;-23.685387;Jardim do Mar;4500;1050000;600;150;3;4;3;3;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,Varanda gourmet]
Apartamento;-46.594358;-23.654576;Parque Santo Antonio;71;319000;415;60;2;1;1;1;[Churrasqueira,Piscina,Varanda,Area de servico]
Apartamento;-46.566022;-23.666248;Vila Caminho do Mar;80;370000;400;62;2;1;0;1;[Academia,Churrasqueira,Piscina,Playground,Salao de festas,Jardim]
Apartamento;-46.580064;-23.646796;Rudge Ramos;0;390000;0;69;3;2;1;2;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Varanda gourmet]
Apartamento;-46.554372;-23.71827;Vila Santa Rita de Cassia;0;335000;381;70;3;2;1;2;[Piscina infantil,Piscina adulto,Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,SPA,Varanda,Varanda gourmet]
Apartamento;-46.548551;-23.704291;Nova Petropolis;98;565000;900;103;2;2;1;2;[Academia,Churrasqueira,Espaco gourmet,Jardim,Playground,Salao de festas,Salao de jogos,Sauna]
Apartamento;-46.543153;-23.697483;Baeta Neves;250;925000;826;130;3;4;3;3;[Piscina infantil,Piscina adulto,Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,Area de servico,Varanda,Varanda gourmet]
Apartamento;-46.574935;-23.650299;Rudge Ramos;80;375000;360;68;3;1;0;2;[Academia,Churrasqueira,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos]
Apartamento;-46.546469;-23.684753;Paraiso;0;319000;600;60;2;1;0;1;[Churrasqueira,Piscina,Area de servico]
Apartamento;-46.589493;-23.704937;Jardim Santo Ignacio;52;225000;360;52;2;1;0;1;
Apartamento;-46.556909;-23.710634;Vila Lusitânia;125;449000;625;82;3;2;1;2;[Varanda,Academia,Churrasqueira,Playground,Piscina,Salao de jogos]
Apartamento;-46.560023;-23.711771;Vila Goncalves;630;290000;250;50;2;1;0;1;[Academia,Espaco gourmet,Jardim,Playground,Quadra poliesportiva]
Apartamento;-46.530803;-23.724305;Santa Terezinha;0;180000;430;53;2;1;0;1;[Academia,Quadra poliesportiva,Churrasqueira,Jardim,Playground,Salao de festas,Salao de jogos]
Apartamento;-46.568248;-23.672934;Jardim Paramount;440;410000;492;63;2;2;1;2;[Salao de jogos,Salao de festas,Quadra poliesportiva,Playground,Piscina,Jardim,Cinema,Churrasqueira,Academia,Espaco gourmet,Varanda gourmet,SPA]
Apartamento;-46.581721;-23.719668;Assuncao;0;230000;360;48;2;1;0;1;
Apartamento;-46.550061;-23.70065;Nova Petropolis;0;435000;420;72;3;2;1;2;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos]
Apartamento;-46.545346;-23.716543;Jardim Portugal;1450;570000;480;114;3;2;1;3;
Apartamento;-46.529185;-23.728522;Ferrazopolis;40;165000;240;49;2;1;0;1;
Apartamento;-46.544765;-23.698144;Baeta Neves;182;615000;630;116;3;5;3;2;[Churrasqueira,Espaco gourmet,Academia,Playground,Piscina,Quadra poliesportiva,Salao de festas]
Apartamento;-46.550789;-23.686884;Centro;2072;569000;499;94;3;3;1;2;[Varanda,Area de servico,Churrasqueira,Jardim,Espaco gourmet,Academia,Salao de festas,Playground,Piscina,Quadra poliesportiva,Cinema,Piscina adulto,Piscina infantil,Cinema,Salao de jogos,Sauna,SPA,Varanda gourmet]
Apartamento;-46.55773;-23.707832;Centro;120;350000;400;59;2;4;1;3;[Churrasqueira]
Apartamento;-46.560142;-23.73251;Parque Espacial;450;190000;229;45;2;1;0;1;[Churrasqueira,Jardim,Playground]
Apartamento;-46.547596;-23.717848;Centro;0;2550000;3700;592;6;8;5;4;[Academia,Churrasqueira,Playground,Piscina,Quadra poliesportiva,Salao de jogos,SPA,Varanda gourmet,Sauna]
Apartamento;-46.548826;-23.709018;Centro;250;192000;398;55;2;1;0;;
Apartamento;-46.589493;-23.704937;Jardim Santo Ignacio;78;230000;290;55;2;1;0;1;[Churrasqueira,Area de servico]
Apartamento;-46.56616;-23.665287;Rudge Ramos;1260;550000;262;98;2;2;1;2;
Apartamento;-46.596618;-23.668911;Pauliceia;0;202000;330;50;2;1;0;1;
Apartamento;-46.610742;-23.65916;Vila Santa Luzia;0;249900;0;51;2;1;0;1;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de jogos,Salao de festas,Varanda]
Apartamento;-46.550959;-23.690139;Centro;290;790000;790;123;3;3;1;2;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,SPA,Varanda gourmet]
Apartamento;-46.556032;-23.722309;Vila Marchi;650;250000;280;55;2;1;;1;
Apartamento;-46.554675;-23.704913;Vila Campestre;68;300000;475;73;2;0;0;1;
Apartamento;-46.538594;-23.717113;Santa Terezinha;80;750;509;60;2;1;0;1;[Varanda,Area de servico]
Apartamento;-46.557423;-23.723207;Assuncao;90;210000;300;56;2;1;0;1;
Apartamento;-46.573489;-23.721911;Planalto;98;275000;422;62;2;1;0;1;
Apartamento;-46.545205;-23.718758;Centro;60;378000;278;85;2;2;1;2;[Salao de festas]
Apartamento;-46.581847;-23.695714;Independência;103;359707;410;70;2;2;1;1;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,SPA,Varanda gourmet]
Apartamento;-46.563666;-23.68983;Jardim Chacara Inglesa;4687;961490;900;151;4;4;2;2;[Sauna,SPA,Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Varanda gourmet]
Apartamento;-46.559716;-23.734388;Demarchi;0;200000;310;52;2;1;0;1;
Apartamento;-46.547306;-23.69359;Baeta Neves;76;256000;415;52;2;1;0;1;[Academia,Churrasqueira,Jardim,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos]
Apartamento;-46.571542;-23.663245;Conjunto Residencial Nova Roma;100;465000;450;92;3;1;1;3;[Varanda,Area de servico]
Apartamento;-46.544499;-23.719145;Centro;1100;445000;520;104;3;2;1;2;[Piscina infantil,Piscina adulto,Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,Varanda]
Apartamento;-46.580064;-23.646796;Rudge Ramos;0;302500;0;55;2;2;1;1;[Salao de jogos,Quadra poliesportiva,Piscina,Cinema,Churrasqueira,Academia,Salao de festas]
Apartamento;-46.578967;-23.716261;Assuncao;68;225000;440;50;2;1;0;1;[Piscina]
Apartamento;-46.594466;-23.652223;Jardim Borborema;1300;237900;450;49;2;1;0;1;
Apartamento;-46.56405;-23.685107;Vila Sao Joao;700;1950000;1100;440;4;7;1;8;[Churrasqueira,Salao de festas,Quadra poliesportiva,Academia,Playground,Piscina,Jardim,Area de servico]
Apartamento;-46.550041;-23.701166;Nova Petropolis;90;390000;450;66;3;1;1;2;[Churrasqueira,Piscina,Varanda]
Apartamento;-46.55199;-23.689555;Centro;0;900000;860;156;3;5;3;3;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,Varanda gourmet]
Apartamento;-46.542112;-23.716887;Ferrazopolis;0;255000;0;53;2;1;0;1;[Salao de jogos,Salao de festas,Espaco gourmet,Churrasqueira,Academia,Quadra poliesportiva,Playground]
Apartamento;-46.586107;-23.667194;Pauliceia;78;303000;500;60;2;1;;1;[Varanda gourmet,Churrasqueira,Salao de festas,Piscina]
Apartamento;-46.549481;-23.685142;Vila Vivaldi;130;405000;550;80;3;2;1;2;[Academia,Salao de festas,Piscina,Churrasqueira,Playground]
Apartamento;-46.559215;-23.700512;Vila Anita;60;310000;490;70;3;2;1;2;[Playground,Quadra poliesportiva,Salao de festas,Churrasqueira]
Apartamento;-46.556408;-23.707985;Vila Dusi;90;380000;385;68;3;2;1;2;[Academia,Churrasqueira,Espaco gourmet,Piscina,Varanda,Jardim,Sauna,Area de servico]
Apartamento;-46.554964;-23.68307;Rudge Ramos;0;385000;600;72;3;2;1;2;[Academia,Churrasqueira,Espaco gourmet,Jardim,Salao de festas,Salao de jogos,SPA,Playground,Area de servico,Varanda gourmet]
Apartamento;-46.536789;-23.707814;Nova Petropolis;500;215000;230;43;2;1;0;1;[Academia,Churrasqueira,Quadra poliesportiva,Salao de festas,Salao de jogos,Piscina]
Apartamento;-46.610742;-23.65916;Vila Santa Luzia;0;249900;0;51;2;1;0;1;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Varanda]
Apartamento;-46.570024;-23.707679;Planalto;85;480000;420;78;3;1;1;2;[Piscina infantil,Academia,Churrasqueira,Espaco gourmet,Cinema,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,SPA,Area de servico,Varanda,Varanda gourmet]
Apartamento;-46.615079;-23.661494;Taboao;837;260000;450;46;2;1;0;1;[Academia,Churrasqueira,Piscina,Salao de festas,Quadra poliesportiva,Salao de jogos,Playground]
Apartamento;-46.545266;-23.698276;Baeta Neves;2;614146;480;116;3;4;3;3;[Quadra poliesportiva,Churrasqueira,Cinema,Espaco gourmet,Jardim,Playground,Varanda,Salao de festas,SPA,Sauna]
Apartamento;-46.558704;-23.709419;Vila Lusitânia;210;564999;560;91;3;3;1;2;[Academia,Churrasqueira,Piscina,Playground,Quadra poliesportiva,Salao de jogos,Salao de festas,Sauna]
Apartamento;-46.589492;-23.704937;Assuncao;75;218000;269;48;2;1;0;1;[Academia,Churrasqueira,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos]
Apartamento;-46.560693;-23.735656;Vl Galvao Bueno;0;205000;320;52;2;1;0;1;[Playground,Salao de festas,Area de servico]
Apartamento;-46.562592;-23.718895;Vila Euro;815;305000;537;80;2;2;0;1;
Apartamento;-46.566597;-23.707438;Planalto;92;398000;520;76;3;2;1;1;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos]
Apartamento;-46.546069;-23.69314;Baeta Neves;115;470000;390;70;2;1;1;2;[Academia]
Apartamento;-46.550061;-23.70065;Nova Petropolis;105;445000;485;87;3;1;1;2;[Churrasqueira,Piscina,Espaco gourmet,Playground,Quadra poliesportiva,Academia,Salao de jogos,Varanda gourmet,Varanda]
Apartamento;-46.539917;-23.739741;Ferrazopolis;0;135000;150;44;2;1;0;0;[Academia,Churrasqueira,Espaco gourmet,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Area de servico]
Apartamento;-46.597962;-23.654247;Suiço;950;345000;420;56;2;1;0;1;[Academia,Salao de festas,Churrasqueira,Quadra poliesportiva,Piscina,Playground,Sauna]
Apartamento;-46.580064;-23.646796;Rudge Ramos;0;455100;0;69;3;2;1;2;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Varanda gourmet]
Apartamento;-46.547596;-23.717848;Centro;0;3125000;2000;500;4;6;2;3;
Apartamento;-46.553782;-23.739512;Jardim Andrea Demarchi;1;250000;350;52;2;1;0;1;[Academia,Churrasqueira,Piscina,Espaco gourmet,Salao de festas,Salao de jogos,Varanda gourmet]
Apartamento;-46.569163;-23.668121;Vila Mussolini;120;375000;680;96;3;2;1;2;[Salao de festas,Area de servico,Varanda]
Apartamento;-46.569019;-23.707477;Planalto;68;240000;360;46;2;1;0;1;[Academia,Churrasqueira,Espaco gourmet,Jardim,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Area de servico]
Apartamento;-46.556316;-23.709511;Centro;0;380000;620;97;3;2;1;2;
Apartamento;-46.547671;-23.685558;Centro;2072;570000;499;94;3;3;1;2;[Academia,Churrasqueira,Varanda,SPA,Cinema,Piscina,Playground,Quadra poliesportiva,Salao de jogos,Salao de festas,Sauna]
Apartamento;-46.549481;-23.685142;Vila Vivaldi;130;424000;600;80;2;2;1;2;[Varanda gourmet,Piscina,Varanda,Salao de jogos]
Apartamento;-46.556626;-23.707869;Vila Dusi;0;320000;350;66;2;2;1;2;[Churrasqueira,Varanda]
Apartamento;-46.546407;-23.69154;Baeta Neves;58;273999;280;80;3;2;1;1;[Salao de festas,Playground]
Apartamento;-46.568848;-23.651105;Vila Helena;0;200000;270;56;2;1;0;0;
Apartamento;-46.580064;-23.646796;Rudge Ramos;0;380000;0;69;3;2;1;2;
Apartamento;-46.610908;-23.66321;Taboao;637;245000;280;76;2;1;0;1;[Area de servico]
Apartamento;-46.54835;-23.698501;Baeta Neves;230;495000;650;90;2;2;1;2;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,SPA]
Apartamento;-46.542625;-23.725975;Ferrazopolis;0;240000;298;52;2;1;0;1;
Apartamento;-46.58174;-23.695857;Independência;150;490000;590;70;2;2;1;2;[Varanda gourmet,Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos]
Apartamento;-46.579181;-23.715389;Vila Santa Cassia;66;225000;440;50;2;1;0;1;[Churrasqueira,Piscina,Area de servico]
Apartamento;-46.534329;-23.722626;Santa Terezinha;71;264900;285;60;3;2;1;1;
Apartamento;-46.553695;-23.734913;Demarchi;80;205000;400;48;2;1;0;1;[Churrasqueira,Piscina,Varanda,Area de servico]
Apartamento;-46.568248;-23.672934;Jardim Paramount;0;450000;450;63;2;2;1;2;[Churrasqueira,Piscina,Varanda,Area de servico]
Apartamento;-46.610742;-23.65916;Vila Santa Luzia;0;249900;280;51;2;1;0;1;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Varanda]
Apartamento;-46.571231;-23.724206;Conjunto Habitacional Vinte e Um de Abril;50;280000;320;75;2;1;0;1;
Apartamento;-46.569366;-23.665889;Vila Mussolini;90;400000;450;73;3;2;1;2;[Churrasqueira,Varanda]
Apartamento;-46.551647;-23.688992;Centro;120;800000;700;123;3;2;1;2;[Academia,Churrasqueira,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de jogos,Salao de festas,Sauna,Varanda gourmet]
Apartamento;-46.594358;-23.654576;Taboao;850;319000;415;60;2;2;1;1;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Area de servico]
Apartamento;-46.615772;-23.659114;Jardim Celeste;73;240000;308;47;2;1;0;1;[Churrasqueira,Quadra poliesportiva,Salao de jogos,Espaco gourmet,Academia,Piscina,Salao de festas,Area de servico,Varanda]
Apartamento;-46.546451;-23.70758;Nova Petropolis;0;1430000;1000;240;3;5;3;3;[Churrasqueira,Jardim,Espaco gourmet,Academia,Playground,Quadra poliesportiva,Piscina,Cinema,Piscina adulto,Piscina infantil,Salao de jogos,Sauna,Varanda,Salao de festas,Area de servico]
Apartamento;-46.55199;-23.689555;Centro;162;437000;465;77;2;3;1;1;[Churrasqueira,Espaco gourmet,Academia,Playground,Piscina,Quadra poliesportiva,Salao de festas]
Apartamento;-46.610201;-23.667922;Taboao;50;250000;207;67;2;1;0;0;[Area de servico]
Apartamento;-46.555253;-23.68244;Vila Dayse;1;296000;1;51;2;1;0;1;[Academia,Churrasqueira,Espaco gourmet,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Varanda gourmet]
Apartamento;-46.570708;-23.720545;Assuncao;950;289999;350;47;2;1;0;1;[Academia,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos]
Apartamento;-46.552736;-23.688714;Centro;320;894257;800;156;3;5;3;3;[Academia,Churrasqueira,Cinema,Piscina,Playground,Quadra poliesportiva,Salao de jogos,Salao de festas,Sauna]
Apartamento;-46.536153;-23.715613;Vila Damasio;77;250000;230;52;2;1;0;1;
Apartamento;-46.547253;-23.711279;Centro;63;305000;460;74;3;2;0;1;[Varanda,Area de servico]
Apartamento;-46.552909;-23.718417;Centro;1200;280000;285;54;2;1;;;[CLOSET,Varanda gourmet,Sauna,Salao de jogos,Salao de festas,Quadra poliesportiva,Playground,Piscina,Espaco gourmet,Cinema,Churrasqueira,Academia,Jardim]
Apartamento;-46.545266;-23.698276;Baeta Neves;1897;625000;570;96;3;2;1;2;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Salao de festas,Salao de jogos,Sauna,Varanda gourmet]
Apartamento;-46.554372;-23.71827;Vl S Rita De Cassia;90;440000;430;71;3;2;1;2;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,SPA]
Apartamento;-46.583182;-23.7225;Assuncao;83;320000;350;71;3;1;0;1;[Churrasqueira,Varanda gourmet,Piscina,Varanda,Area de servico]
Apartamento;-46.580064;-23.646796;Rudge Ramos;0;267000;0;50;2;1;1;1;[Salao de jogos,Salao de festas,Quadra poliesportiva,Playground,Piscina,Jardim,Churrasqueira,Academia,Espaco gourmet]
Apartamento;-46.551647;-23.688992;Centro;4000;1249000;87000;156;4;5;3;3;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Varanda gourmet]
Apartamento;-46.566075;-23.671322;Rudge Ramos;48;407700;450;74;3;2;1;2;[Piscina infantil,Piscina adulto,Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Area de servico,Varanda,Varanda gourmet]
Apartamento;-46.551647;-23.688992;Centro;350;1125000;950;156;3;3;3;3;[Academia,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Sauna,SPA,Varanda gourmet]
Apartamento;-46.541516;-23.700435;Baeta Neves;600;238000;400;67;2;1;;1;[Quadra poliesportiva,Salao de festas]
Apartamento;-46.56725;-23.661035;Rudge Ramos;820;329000;600;73;3;2;1;0;
Apartamento;-46.557402;-23.738996;Jardim das Quatro Marias;0;295000;0;60;2;1;0;1;[Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Area de servico,Varanda]
Apartamento;-46.582123;-23.723724;Alves Dias;0;419000;425;96;3;1;1;2;[Jardim,Salao de jogos,Espaco gourmet,Piscina,Varanda gourmet,Salao de festas,Academia,Churrasqueira,Quadra poliesportiva,Playground]
Apartamento;-46.532572;-23.726157;Ferrazopolis;50;220000;500;56;2;1;0;1;[Churrasqueira,Area de servico]
Apartamento;-46.569969;-23.697698;Planalto;0;245000;345;57;2;1;0;1;[Salao de festas,Playground]
Apartamento;-46.54521;-23.691125;Baeta Neves;0;248000;172;64;1;1;0;1;[Jardim,Salao de festas]
Apartamento;-46.550925;-23.688081;Centro;3400;924900;800;123;3;4;2;2;[Academia,Playground,Quadra poliesportiva,Churrasqueira,Cinema,Espaco gourmet,Jardim,Piscina,Varanda,Salao de festas,SPA,Sauna]
Apartamento;-46.560693;-23.735656;Vl Galvao Bueno;0;210000;310;51;2;1;0;1;[Area de servico]
Apartamento;-46.559716;-23.734388;Demarchi;60;210000;400;51;2;1;0;1;
Apartamento;-46.549179;-23.687126;Centro;3500;1150000;750;147;3;2;3;3;[Varanda,Academia,Churrasqueira,Espaco gourmet,Playground,Piscina,Quadra poliesportiva,Cinema,Salao de jogos,Varanda gourmet]
Apartamento;-46.549022;-23.700628;Nova Petropolis;71;295000;430;60;3;1;1;1;[Academia,Churrasqueira,Piscina,Playground,Quadra poliesportiva,Salao de festas]
Apartamento;-46.580657;-23.64624;Rudge Ramos;1000;388000;350;69;2;2;1;1;[Piscina infantil,Piscina adulto,Academia,Churrasqueira,Espaco gourmet,Jardim,Piscina,Playground,Quadra poliesportiva,Salao de festas,Salao de jogos,Area de servico,Varanda]
